STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/2020,10.07,0,0,0,36,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/2020,5.59,0,0,0,53,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/2020,4.47,0,0,0,57,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2020,14.76,0.82,0,0,44,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/2020,15.21,0.85,0,0,42,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/12/2020,6.71,0,0,0,36,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/12/2020,9.62,0,0,0,32,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/12/2020,8.95,0,0,0,34,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/12/2020,9.4,0,0,0,34,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/12/2020,5.14,0,0,0,35,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/12/2020,10.07,0,0,0,37,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/12/2020,9.62,0,0,0,43,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/12/2020,9.17,0,0,0,41,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/12/2020,12.97,0,0,0,46,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/12/2020,10.29,0,0,0,42,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/12/2020,20.8,0.17,0,0,58,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/12/2020,14.76,0,0.2,0,26,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/12/2020,12.53,0,0,0,22,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/12/2020,5.82,0,0,0,33,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/12/2020,8.72,0,0,0,47,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/12/2020,10.51,0,0,0,34,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/12/2020,8.28,0.52,2.6,0,32,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/12/2020,14.09,0.19,0,1.2,35,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/12/2020,4.03,0,0,1.2,29,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/2021,11.86,0.38,1.3,1.2,35,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/2021,6.26,0,0,2,35,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/2021,6.93,0.03,0.4,2,33,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2021,7.83,0,0,2,30,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2021,5.59,0,0,2,37,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2021,4.7,0,0,2,39,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2021,9.17,0,0,2,38,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/2021,11.86,0.02,0.2,1.2,36,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/2021,7.38,0,0,1.2,37,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/2021,5.82,0,0,1.2,29,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/2021,13.2,0,0,1.2,30,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2021,10.74,0,0,1.2,37,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/1/2021,8.5,0,0,1.2,41,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/1/2021,9.17,0.14,0,0,40,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/1/2021,6.04,0.01,0,0,39,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/1/2021,8.5,0.07,0.7,1.2,36,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/1/2021,6.71,0.05,0.7,1.2,34,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/1/2021,9.17,0,0.1,1.2,30,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/1/2021,10.07,0.05,1.7,1.2,32,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/1/2021,12.97,0,0,1.2,34,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/1/2021,14.32,0,0,1.2,39,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/1/2021,10.29,0,0,0,30,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/1/2021,5.59,0,0,0,30,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/1/2021,6.93,0.02,0,0,34,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/1/2021,14.32,0.05,0.7,0,34,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/1/2021,17.67,0.48,5.3,3.1,32,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/1/2021,11.18,0,0,5.9,27,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/1/2021,5.14,0,0,5.1,26,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/1/2021,6.04,0,0,5.1,32,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/1/2021,16.55,0.36,4.5,3.9,34,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/1/2021,16.78,0.29,6.3,11,32,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/2021,11.18,0,0,14.2,33,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/2021,9.17,0,0,13,33,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/2021,5.14,0,0,11.8,36,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2021,15.21,0.31,2.3,11,39,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2021,18.12,0,0.1,11.8,19,8
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2021,9.17,0.07,0.7,11,12,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2021,8.28,0,0,11.8,5,-7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/2021,4.03,0.08,3.9,11,15,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/2021,8.28,0,0.1,14.2,18,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/2021,8.28,0.03,0.5,13,16,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/2021,11.41,0.01,0.4,13,21,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2021,9.62,0.01,0.1,13,17,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/2/2021,10.96,0.12,3.2,13,12,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/2/2021,10.74,0.03,0.6,15,4,-5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/2/2021,16.11,0.19,6.1,16.1,12,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/2/2021,10.29,0.01,0.8,20.9,20,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/2/2021,4.92,0,0,20.1,27,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/2/2021,5.59,0.04,1.6,18.1,26,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/2/2021,8.72,0,0,18.1,20,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/2/2021,5.14,0,0,16.9,29,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/2/2021,10.96,0.32,1.2,16.1,37,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/2/2021,14.99,0,0,16.1,40,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/2/2021,10.07,0,0,14.2,47,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/2/2021,10.96,0,0,9.8,45,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/2/2021,7.16,0,0,7.1,40,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/2/2021,8.28,0.02,0,5.9,43,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/2/2021,7.16,0,0,5.1,52,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/2/2021,11.63,0.01,0,3.1,49,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/2021,8.5,0,0,0,35,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/2021,10.74,0,0,0,43,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/2021,8.28,0,0,0,59,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2021,13.42,0,0,0,37,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2021,5.82,0,0,0,49,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2021,3.36,0,0,0,48,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2021,7.16,0,0,0,52,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/2021,10.74,0,0,0,62,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/2021,10.07,0,0,0,69,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/2021,19.01,0,0,0,69,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/2021,13.87,0.16,0,0,64,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2021,8.28,0,0,0,54,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/3/2021,5.37,0,0,0,59,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/3/2021,16.78,0,0,0,48,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/3/2021,16.11,0.23,1.8,0,40,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/3/2021,6.49,0,0,1.2,38,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/3/2021,13.2,0.37,0,0,39,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/3/2021,27.96,0.06,0,0,43,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/3/2021,10.29,0,0,0,45,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/3/2021,6.26,0,0,0,58,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/3/2021,9.84,0,0,0,65,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/3/2021,9.84,0,0,0,68,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/3/2021,10.51,0.24,0,0,64,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/3/2021,14.99,0.01,0,0,58,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/3/2021,11.63,0.18,0,0,50,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/3/2021,6.49,0,0,0,45,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/3/2021,9.62,0,0,0,66,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/3/2021,15.66,0,0,0,51,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/3/2021,14.99,0,0,0,62,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/3/2021,17,0,0,0,68,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/3/2021,14.09,0,0,0,44,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/2021,11.63,0,0,0,40,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/2021,8.72,0,0,0,51,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2021,12.97,0,0,0,71,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2021,5.82,0,0,0,76,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2021,11.63,0,0,0,76,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2021,10.74,0,0,0,81,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2021,10.51,0,0,0,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/2021,9.17,0.36,0,0,69,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/2021,10.51,0,0,0,62,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/2021,8.05,0.26,0,0,55,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/2021,5.14,0.01,0,0,56,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2021,11.41,0,0,0,62,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/4/2021,11.41,0,0,0,54,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/4/2021,10.29,0,0,0,51,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/4/2021,8.95,0,0,0,56,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/4/2021,6.49,0,0,0,57,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/4/2021,7.16,0,0,0,56,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/4/2021,5.82,0,0,0,62,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/4/2021,11.86,0,0,0,52,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/4/2021,6.26,0,0,0,43,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/4/2021,8.95,0,0,0,50,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/4/2021,9.17,0,0,0,60,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/4/2021,10.51,0,0,0,62,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/4/2021,4.92,0,0,0,64,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/4/2021,10.96,0,0,0,47,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/4/2021,15.21,0,0,0,79,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/4/2021,14.32,0,0,0,87,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/4/2021,9.17,0.04,0,0,51,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/4/2021,9.62,0.04,0,0,71,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/4/2021,11.86,0,0,0,56,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/2021,17.22,0,0,0,85,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/2021,16.11,0,0,0,85,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2021,8.72,0.07,0,0,73,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2021,8.5,0,0,0,58,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2021,9.17,0,0,0,61,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2021,7.61,0.06,0,0,56,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2021,9.84,0,0,0,60,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/2021,6.71,0.1,0,0,54,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/2021,12.3,0.12,0,0,57,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/2021,9.17,0,0,0,52,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/2021,6.93,0,0,0,56,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2021,5.82,0,0,0,62,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/5/2021,4.92,0,0,0,70,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/5/2021,6.71,0,0,0,71,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/5/2021,7.16,0.01,0,0,62,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/5/2021,3.8,0,0,0,72,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/5/2021,7.61,0,0,0,70,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/5/2021,9.84,0.07,0,0,76,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/5/2021,10.96,0.04,0,0,75,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/5/2021,10.74,0,0,0,86,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/5/2021,8.5,0,0,0,86,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/5/2021,7.61,0,0,0,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/5/2021,7.61,0.02,0,0,82,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/5/2021,7.38,0,0,0,90,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/5/2021,13.42,0.03,0,0,85,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/5/2021,11.63,0.74,0,0,82,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/5/2021,17.67,0.03,0,0,59,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/5/2021,19.46,0.5,0,0,49,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/5/2021,12.53,0,0,0,60,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/5/2021,4.92,0,0,0,69,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/5/2021,7.16,0,0,0,70,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/2021,4.25,0,0,0,77,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/2021,5.82,0,0,0,78,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2021,5.37,0,0,0,87,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2021,10.96,0,0,0,91,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2021,12.3,0,0,0,92,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2021,11.41,0,0,0,89,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2021,6.71,0,0,0,80,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/2021,4.25,0.01,0,0,91,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/2021,5.82,0,0,0,89,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/2021,5.82,0,0,0,90,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2021,4.25,0,0,0,92,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2021,5.14,1.5,0,0,93,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/6/2021,7.16,0,0,0,87,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/6/2021,11.63,0,0,0,83,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/6/2021,9.62,0,0,0,77,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/6/2021,6.93,0,0,0,77,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/6/2021,8.05,0.04,0,0,88,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/6/2021,8.5,0.21,0,0,90,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/6/2021,10.74,0,0,0,90,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/6/2021,6.26,1.85,0,0,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/6/2021,12.3,0,0,0,72,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/6/2021,7.61,0,0,0,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/6/2021,14.32,0.02,0,0,79,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/6/2021,10.07,0.46,0,0,76,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/6/2021,9.17,1.31,0,0,77,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/6/2021,10.29,0.63,0,0,82,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/6/2021,11.86,0,0,0,83,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/6/2021,5.82,0.17,0,0,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/6/2021,7.38,0.29,0,0,84,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/6/2021,5.82,0.29,0,0,83,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/2021,13.42,0,0,0,76,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/2021,6.71,0,0,0,73,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2021,8.95,0,0,0,86,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2021,7.16,0,0,0,89,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2021,12.3,0,0,0,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2021,10.07,0,0,0,91,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2021,8.72,0,0,0,89,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/2021,7.83,0,0,0,68,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/2021,7.61,0,0,0,76,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/2021,9.84,0.11,0,0,76,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2021,13.2,0.09,0,0,71,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2021,8.5,0.04,0,0,74,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/7/2021,5.59,0,0,0,80,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/7/2021,10.07,0,0,0,84,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/7/2021,10.07,1.12,0,0,79,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/7/2021,11.63,0.04,0,0,73,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/7/2021,10.96,0,0,0,77,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/7/2021,8.05,0,0,0,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/7/2021,5.37,0,0,0,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/7/2021,9.4,0,0,0,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/7/2021,8.95,0,0,0,75,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/7/2021,4.47,0,0,0,86,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/7/2021,7.61,0,0,0,89,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/7/2021,8.72,0.12,0,0,92,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/7/2021,5.82,0,0,0,90,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/7/2021,4.03,0,0,0,94,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/7/2021,6.93,0,0,0,87,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/7/2021,8.05,0.21,0,0,88,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/7/2021,13.65,0.17,0,0,89,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/7/2021,10.96,0,0,0,73,65
